,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1366,szkw1E,Switchback Sally,8,88,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,,
1367,AOF3OH,Weird & Gilly,6.6,88,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,"Some Cat from Japan asked us to make and IPA that was juicy, and nothing else. So we packed up a pack horse and made it happen. Keep your electric eye on this one.",
1368,SH4xwn,Western IPA,6.7,88,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,,
1369,V7LGEw,Wildfire IPA,6,88,,,3.0,North American Origin Ales,41.0,American-Style Black Ale,"American-style Black Ales are very dark to black and perceived to have medium high to high hop bitterness, flavor and aroma with medium-high alcohol content, balanced with a medium body. Fruity, floral and herbal character from hops of all origins may contribute character. The style is further characterized by a balanced and moderate degree of caramel malt and dark roasted malt flavor and aroma. High astringency and high degree of burnt roast malt character should be absent.",,,"This unique black India Pale Ale is a tribute to the firefighters and emergency service workers who help fight our Canadian wildfires each year.

Wildfire IPA is intensely dark and smooth. This black IPA has complex hops that rage through to the finish. Fierce Hop, Gentle Bite!

A portion of the proceeds from the sale of this beer go to the Canadian Fallen Firefighters Foundation.",
1370,H0aVpF,Wreak Havoc,8.3,88,,,3.0,North American Origin Ales,33.0,Imperial Red Ale,"Imperial Red Ales are deep amber to dark copper/reddish brown. A small amount of chill haze is allowable at cold temperatures. Fruity-ester aroma is medium. Hop aroma is intense, arising from any variety of hops. Medium to high caramel malt character is present. Hop flavor is intense, and balanced with other beer characters. They may use any variety of hops. Hop bitterness is intense. Alcohol content is very high and of notable character. Complex alcohol flavors may be evident. Fruity-ester flavors are medium. Diacetyl should not be perceived. Body is full.",Cold - (4-7C/39-45F),,A wonderfully hoppy red rye ale – massively hopped and bursting with flavor.,
1371,nTiVG6,XS Russian Imperial Stout,,88,,,3.0,North American Origin Ales,43.0,American-Style Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",,"Beef,Dessert","The Emperor of Stouts. Rich in texture, broad, soft and creamy. The most robust and fullest of all stouts.",https://s3.amazonaws.com/brewerydbapi/beer/nTiVG6/upload_yEZjtj-medium.png
1372,qZxZVe,Y2B (Year 2 Beer),10.3,88,1.096,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",Cold - (4-7C/39-45F),,"Y2b is a limited edition brew to celebrate our second anniversary. The malts were carefully chosen to produce subtle caramel flavors that provide a strong base and balance for the copious amount of hops exhibited in this beer. The beer explodes with fruity, spicy, earthy, and zesty aromatics. Eight different varieties of hops: Citra, Mosaic, Tradition, Summit, Magnum, Warrior, Zythos, and Simcoe provide tropical fruit flavors of mandarin, passion fruit, peach, orange, and mango, that awaken your palate. Full bodied, with an alcoholic sweetness. Finishes with a clean bitterness",https://s3.amazonaws.com/brewerydbapi/beer/qZxZVe/upload_HcUmrO-medium.png
1373,1mQ3Rh,220lbs of Sin,9,89,,,3.0,North American Origin Ales,34.0,American-Style Barley Wine Ale,"American style barley wines range from amber to deep copper-garnet in color and have a full body and high residual malty sweetness. Complexity of alcohols and fruity-ester characters are often high and counterbalanced by assertive bitterness and extraordinary alcohol content. Hop aroma and flavor are at medium to very high levels. American type hops are often used but not necessary for this style. Very low levels of diacetyl may be acceptable. A caramel and/or toffee aroma and flavor are often part of the character. Characters indicating oxidation, such as vinous (sometimes sherry-like) aromas and/or flavors, are not generally acceptable in American-style Barley Wine Ale, however if a low level of age-induced oxidation character harmonizes and enhances the overall experience this can be regarded favorably. Chill haze is allowable at cold temperatures.",,,,https://s3.amazonaws.com/brewerydbapi/beer/1mQ3Rh/upload_JjW90A-medium.png
1374,2vEYIS,Earth Daisy,8.9,89,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",Cool - (8-12C/45-54F),,"Reddish amber color with high bitterness. Rich malt flavor with hints of caramel and a slight peppery finish. The earthy, piney aroma balances the sweet malt backbone.",https://s3.amazonaws.com/brewerydbapi/beer/2vEYIS/upload_7EagQ0-medium.png
1375,VrP0TX,Fat Hog,12,89,1.101,,3.0,North American Origin Ales,34.0,American-Style Barley Wine Ale,"American style barley wines range from amber to deep copper-garnet in color and have a full body and high residual malty sweetness. Complexity of alcohols and fruity-ester characters are often high and counterbalanced by assertive bitterness and extraordinary alcohol content. Hop aroma and flavor are at medium to very high levels. American type hops are often used but not necessary for this style. Very low levels of diacetyl may be acceptable. A caramel and/or toffee aroma and flavor are often part of the character. Characters indicating oxidation, such as vinous (sometimes sherry-like) aromas and/or flavors, are not generally acceptable in American-style Barley Wine Ale, however if a low level of age-induced oxidation character harmonizes and enhances the overall experience this can be regarded favorably. Chill haze is allowable at cold temperatures.",,"Wild boar, aged blue cheese, sno balls.","Our Barleywine Style Ale boasts a dense, fruity bouquet, an intense flavor palate and a deep reddish-brown color. Its big malty flavors are superbly balanced by a wonderfully bittersweet hoppiness. This beer ages very well developing complex sherry like notes.",https://s3.amazonaws.com/brewerydbapi/beer/VrP0TX/upload_GtKfyF-medium.png
1376,SslNWt,God Is an American - G/I/A/A,12,89,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",Cellar - (12-14C/54-57F),Pecan-Crusted Ripshin Pork Loin,"A Citra based hop beast, we added massive amounts of hops in the boil followed by several rounds of dry hopping. We aged the beer on charred ash wood to round out the mouthfeel. The result is an aromatic Imperial IPA with a touch of revolutionary ambers.",https://s3.amazonaws.com/brewerydbapi/beer/SslNWt/upload_FAzSIV-medium.png
1377,eLdqnp,Hodgson's,9.9,89,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,,https://s3.amazonaws.com/brewerydbapi/beer/eLdqnp/upload_P3nmS8-medium.png
1378,r3oIFn,IPA,5.9,89,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,"Bleu cheese, Humboldt Fog; Spicy Chicken Tikka Masala","A West Coast IPA fashioned with a bold dry-hopped character.  Generous additions of CTZ blend, Centennial, and Cascade develop the beautiful citrusy and piney flavor and aroma.",https://s3.amazonaws.com/brewerydbapi/beer/r3oIFn/upload_cMfcmD-medium.png
1379,A0hPVC,IPA,7.3,89,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,"Brewed with Centennial, Galena and Ahtanum for dry hopping, this unfiltered American-style IPA packs a big hop character from start to finish. Big floral/citrus aroma with a satisfying hop bitterness.",
1380,VnbHp5,Ro Shampo,7.5,89,,,3.0,North American Origin Ales,33.0,Imperial Red Ale,"Imperial Red Ales are deep amber to dark copper/reddish brown. A small amount of chill haze is allowable at cold temperatures. Fruity-ester aroma is medium. Hop aroma is intense, arising from any variety of hops. Medium to high caramel malt character is present. Hop flavor is intense, and balanced with other beer characters. They may use any variety of hops. Hop bitterness is intense. Alcohol content is very high and of notable character. Complex alcohol flavors may be evident. Fruity-ester flavors are medium. Diacetyl should not be perceived. Body is full.",,,"A rich bIend of six grains with Cascade, Chinook, CoIumbus, and SterIing hops yields a nose of toffee and fine whiskey; a pale red  body of hoppy goodness; and a finish that Ieaves you wanting more.",https://s3.amazonaws.com/brewerydbapi/beer/VnbHp5/upload_wu3hwW-medium.png
1381,Qw1YjF,The Mountain,12,89,,,1.0,British Origin Ales,16.0,British-Style Imperial Stout,"Dark copper to very dark brown, British-style imperial stouts typically have high alcohol content. The extremely rich malty flavor (often characterized as toffee-like or caramel-like) and aroma are balanced with medium hopping and high fruity-ester characteristics. Bitterness should be moderate and balanced with sweet malt character. The bitterness may be higher in the darker versions. Roasted malt astringency is very low or absent. Bitterness should not overwhelm the overall character. Hop aroma can be subtle to moderately hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",,,"The aptly named Mountain is a Russian Imperial Stout. Dark and forboding, notes of burnt caramel, oak, charcoal, and cream, mingle well with a deep, intense maltiness. A huge stout, yet it remains balanced and one sip begs another chance to explore the complexities.",
1382,ZDe8N6,Tom 23,10.4,89,1.076,,3.0,North American Origin Ales,33.0,Imperial Red Ale,"Imperial Red Ales are deep amber to dark copper/reddish brown. A small amount of chill haze is allowable at cold temperatures. Fruity-ester aroma is medium. Hop aroma is intense, arising from any variety of hops. Medium to high caramel malt character is present. Hop flavor is intense, and balanced with other beer characters. They may use any variety of hops. Hop bitterness is intense. Alcohol content is very high and of notable character. Complex alcohol flavors may be evident. Fruity-ester flavors are medium. Diacetyl should not be perceived. Body is full.",,,"Crimson in color, with a smooth hop bite.  Citrus and floral notes from Simcoe and Amarillo hops.",
1383,1LDngl,Trhopical Illusion IPA,6,89,1.061,,3.0,North American Origin Ales,164.0,Session India Pale Ale,"Session India Pale Ales are gold to copper. Chill haze is allowable at cold temperatures and hop haze is allowable at any temperature. Fruity-ester aroma is light to moderate. Hop aroma is medium to high with qualities from a wide variety of hops from all over the world. Low to medium maltiness is present. Hop flavor is strong, characterized by flavors from a wide variety of hops. Hop bitterness is medium to high. Fruity-ester flavors are low to moderate. Diacetyl is absent or at very low levels. Body is low to medium.",,,"Mountains of hops allow tropical fruit aromas to intertwine with an undertone of melon, fruit and slight citrus in our IPA offering.",
1384,9eCaqI,White Noise,9.7,89,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,"""White Noise"" is a collaboration Imperial White IPA made by the Brewers from Perrin Brewing Company and our new partners from Cigar City Brewing at Tampa, Florida. This monster Imperial White IPA is packed with lemondrop, denali and chinook hops paired with lemonpeel, juniper berries and lemon grass spices and fermented with a Belgian yeast. Wheat and oat malts creates a silky smooth body leading to a deceptively easy drinking Imperial beer that's sure to pull you into another dimension of IPAs.",https://s3.amazonaws.com/brewerydbapi/beer/9eCaqI/upload_IPBIfx-medium.png
1385,BjmFMX,'Scott's Addition' India Pale Ale,7.5,90,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,"Finally an Isley IPA.... You will fall in love with this hoppy brew that comes through at 90 IBU's. The nose is piney with a hint of citrus, and the medium body and caramel maltiness are a refreshing change from your typical IPA. This ale crosses the line and tears through the stereotypes. … Give it a shot",
1386,b0mE6Y,05.30.16 Tangerine IPA,9.4,90,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,"After brewing this intense double IPA with more than 10 different hops and consistently delivering it faster than any bottled IPA on the planet, we decided to do something different with this Stone Enjoy By IPA—we took it to another level, again. Puréed tangerines were added to the batch to create a devastatingly fresh IPA with a tang of tangerine. The orangey, tangerine flavors yielded by this addition to the recipe meld beautifully with the bitterness of the hops. True to this series, Stone Enjoy By Tangerine IPA is brewed specifically NOT to last, and should be enjoyed within 37 days.",https://s3.amazonaws.com/brewerydbapi/beer/b0mE6Y/upload_Q89vb2-medium.png
1387,todpTX,13th Anniversary Ale,9.5,90,,,3.0,North American Origin Ales,25.0,American-Style Pale Ale,"American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.",,,"Stone 13th Anniversary Ale pours brilliant deep red with a light tan foam. Up front, the aroma is all piney, resinous and citrus hops. Upon tasting, the hops are still on the front, and they are balanced with the malty, toffee like flavors contributed from the blend of crystal and amber malts used in the brewhouse. The finish is deliciously bitter, with a touch of warmth provided by the 9.5% alcohol. Bitterness comes in at 90+ IBU.",https://s3.amazonaws.com/brewerydbapi/beer/todpTX/upload_adoE6A-medium.png
1388,x8EUNt,1762 Russian Imperial Stout,9,90,,,3.0,North American Origin Ales,43.0,American-Style Imperial Stout,"Black in color, American-style imperial stouts typically have a high alcohol content. Generally characterized as very robust. The extremely rich malty flavor and aroma are balanced with assertive hopping and fruity-ester characteristics. Bitterness should be moderately high to very high and balanced with full sweet malt character. Roasted malt astringency and bitterness can be moderately perceived but should not overwhelm the overall character. Hop aroma is usually moderately-high to overwhelmingly hop-floral, -citrus or -herbal. Diacetyl (butterscotch) levels should be absent.",,,"Utilizing our largest grain bill, we achieve a rich and complex flavor profile in our Russian Imperial Stout. With a pitch-black color, full body, and medium bitterness, this beer teases the tongue with notes of roast and chocolate.",
1389,9O0r2S,40 Years Gone,7.2,90,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,"IPAs love strong flavors.  This will be fantastic with smoked meats, veggies and cheeses.  If you’re dining at the pub we suggest it with our famous Arburger, roasted garlic, or sweet potato boxty stack.","An American IPA brewed by our dear friends and ABC Hall of Famers Jeff and Susan Rankert.  Their recipe pays tribute to the Pabst Brewing Company’s Ballantine IPA that Jeff first tasted in 1974.  Our favorite description for this beer comes from Beer Advocate:  “It is not polite. Its flavors are almost defiant- a huge nose with hops and malt struggling for control, a bit of oak, just the right carbonation and an insanely long finish worthy of any hop-head.”
In recognition of their contribution to a crowd-funding campaign at our Ypsilanti Microbrewery location, one of the perks extended to the Rankerts was the opportunity to stop by the brewery and brew the recipe of their choosing.  Fortunately for us, they are nationally acclaimed home-brewers and we think you’ll agree that they knocked it out of the park with this recipe.",https://s3.amazonaws.com/brewerydbapi/beer/9O0r2S/upload_gGOLDz-medium.png
1390,5g1W8y,44 Magnum,8.1,90,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,,"Deep gold in color, and, while fresh hopped; doesn't have characteristic acidic citrus finish. Great flavor; well-balanced. More hop in the nose than on the tongue. Go figure. Not 4N's best, and yet I would not turn down another. Good beer here. Often great. Cheers!",
1391,W93OE7,7 Hop,7.77,90,1.074,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,"Beef, Hot & Spicy","This is John Maier's secret recipe that blends all seven hops grown in the hopyard of Rogue Farms. It is a true taste of the terroir of the Wigrich Appellation, the oldest hops growing region in Oregon.",https://s3.amazonaws.com/brewerydbapi/beer/W93OE7/upload_IPXSHF-medium.png
1392,wXhKT2,7 Hop IPA,7.77,90,,,3.0,North American Origin Ales,30.0,American-Style India Pale Ale,"American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale",,,,
1393,qqTzHb,90 Minute IPA,9,90,,,3.0,North American Origin Ales,31.0,Imperial or Double India Pale Ale,"Imperial or Double India Pale Ales have intense hop bitterness, flavor and aroma. Alcohol content is medium-high to high and notably evident. They range from deep golden to medium copper in color. The style may use any variety of hops. Though the hop character is intense it's balanced with complex alcohol flavors, moderate to high fruity esters and medium to high malt character. Hop character should be fresh and lively and should not be harsh in quality. The use of large amounts of hops may cause a degree of appropriate hop haze. Imperial or Double India Pale Ales have medium-high to full body. Diacetyl should not be perceived. The intention of this style of beer is to exhibit the fresh and bright character of hops. Oxidative character and aged character should not be present.",,"Pork chops, beef, grilled fish, frites, focaccia, split pea soup, Stilton cheese & escargot","Esquire Magazine calls our 90 Minute IPA., ""perhaps the best I.P.A. in America."" An Imperial I.P.A. brewed to be savored from a snifter. A big beer with a great malt backbone that stands up to the extreme hopping rate.

90 Minute IPA was our first continually-hopped beer, which is a method of hopping that allows for a pungent, but not crushing hop flavor. Since introducing the world to the continual-hopping method with our 90 Minute IPA, we've since released a continually-hopped 60 Minute IPA, 120 Minute IPA and even a 75 Minute IPA (a cask-conditioned blend of 60 & 90 Minute IPAs).

In addition to the continual-hopping 90 Minute IPA recieves during the boil, we also utilize our 'Me So Hoppy' device to dry-hop the beer during conditioning.

This beer is an excellent candidate for use with our Randall The Enamel Animal filter!",https://s3.amazonaws.com/brewerydbapi/beer/qqTzHb/upload_f1bVjY-medium.png
1394,mngjD0,9th Circle,8.5,90,,,3.0,North American Origin Ales,41.0,American-Style Black Ale,"American-style Black Ales are very dark to black and perceived to have medium high to high hop bitterness, flavor and aroma with medium-high alcohol content, balanced with a medium body. Fruity, floral and herbal character from hops of all origins may contribute character. The style is further characterized by a balanced and moderate degree of caramel malt and dark roasted malt flavor and aroma. High astringency and high degree of burnt roast malt character should be absent.",,,"The darkest of our offerings, this beer is aptly named after the darkest and deepest ring of Dante’s hell. When you descend into the flavor of this Black IPA, you’ll experience the true potential of a Back Pew Sinner…the seductiveness of roasted grains and the bitterness of potent hops come together to forge a beautifully dark complexity. Abandon all hope, ye who taste this beer.",https://s3.amazonaws.com/brewerydbapi/beer/mngjD0/upload_rQhViD-medium.png
